년월,정류소명,정류소ID,승차,하차
20-Jan,성모여성병원앞,7041018100,"21,917","10,046"
20-Jan,성바울로성당건너,7051017600,125,67
20-Jan,성바울로성당앞,7051017500,398,321
20-Jan,성보교통,7021045600,"2,628",268
20-Jan,성북교1,7021015200,"10,204","1,750"
20-Jan,성북교2,7021015300,"5,983","3,188"
20-Jan,성북시장건너,7021015600,"2,081","1,109"
20-Jan,성북시장앞,7021015700,"7,355","2,174"
20-Jan,성산3동,7111040500,13,37
20-Jan,성산리1,7111003900,21,88
20-Jan,성산리2,7111004000,405,29
20-Jan,성산중학교앞,7041052000,"3,250",331
20-Jan,성산초등학교앞,7041051900,934,209
20-Jan,성서119안전센터건너,7041013300,705,"3,203"
20-Jan,성서119안전센터앞,7041013200,"18,452",390
20-Jan,성서2차서한타운1,7041003900,"7,056",394
20-Jan,성서2차서한타운2,7041005300,258,771
20-Jan,성서4차산업단지앞1,7041053000,97,12
20-Jan,성서4차산업단지앞2,7041058700,"3,180","1,057"
20-Jan,성서공단물류센터,7041041600,362,5
20-Jan,성서국민체육센터앞,7041060500,883,417
20-Jan,성서농협본리동지점건너,7041009200,"9,810","2,888"
20-Jan,성서동서서한타운건너,7041004000,"2,206",493
20-Jan,성서동서서한타운앞,7041004100,"3,605",302
20-Jan,성서보성타운2차건너1,7041003500,"5,464",693
20-Jan,성서보성타운2차건너2,7041052600,"1,216",163
20-Jan,성서보성타운2차앞,7041003400,"5,336","1,275"
20-Jan,성서산업단지역(1번출구),7041006800,"5,304","2,505"
20-Jan,성서산업단지역(2번출구),7041006700,"9,619","2,349"
20-Jan,성서우방2차아파트,7041035900,"1,910",485
20-Jan,성서우방타운건너,7041004800,"14,113","3,277"
20-Jan,성서우방타운앞,7041004900,"11,822","3,647"
20-Jan,성서우체국건너,7041005000,"1,837",651
20-Jan,성서우체국앞,7041005100,753,"1,722"
20-Jan,성서종합시장건너,7041000700,"16,648","6,228"
20-Jan,성서종합시장앞,7041000600,"31,310","5,902"
20-Jan,성서주공1단지건너,7041002000,"5,057",877
20-Jan,성서주공1단지앞,7041002100,"1,526","1,550"
20-Jan,성서주공2단지앞,7041004500,"33,421","3,187"
20-Jan,성서주공5단지앞,7041055000,"2,073",371
20-Jan,성서청구타운건너,7041006400,"11,387",968
20-Jan,성서청구타운앞,7041051200,"4,837","1,079"
20-Jan,성서초등학교건너,7041007200,"4,029",560
20-Jan,성서초등학교앞,7041007100,12,626
20-Jan,성서푸른마을아파트건너,7041036000,"6,206",958
20-Jan,성서푸른마을아파트앞,7041003800,"2,467","1,221"
20-Jan,성서한샘타운앞,7041005200,830,121
20-Jan,성서협업단지건너,7041039800,301,21
20-Jan,성서협업단지앞,7041039900,267,87
20-Jan,성요셉요양병원건너,7111023600,614,309
20-Jan,성요셉요양병원앞,7111023700,884,320
20-Jan,성원아파트건너,7111007600,"2,225",328
20-Jan,성원아파트앞,7111007500,"4,535",703
20-Jan,성주사건너,7111011400,194,118
20-Jan,성주사앞,7111010900,131,259
20-Jan,성지중학교건너,7041005900,"2,499",563
20-Jan,성지중학교앞,7041005800,"2,638","4,216"
20-Jan,성하리,7111023900,37,428
20-Jan,성화여고건너,7021028200,"8,927",798
20-Jan,성화여고앞,7021028300,"4,050","2,608"
20-Jan,세강병원앞,7041031500,"6,321","23,633"
20-Jan,세원정공건너,7041037600,"9,649","1,183"
20-Jan,세원정공앞,7041001300,"2,736","3,687"
20-Jan,세천고개1,7111044600,134,11
20-Jan,세천고개2,7111044900,185,29
20-Jan,세천리1,7111020900,113,22
20-Jan,세천리2,7111044700,48,14
20-Jan,세천리3,7111044800,147,26
20-Jan,세천초등학교건너,7111070300,"4,362","1,225"
20-Jan,세천초등학교앞,7111070400,"23,025",471
20-Jan,세하건너,7111064700,1,1
20-Jan,세하앞,7111065400,2,1
20-Jan,세흥인쇄,7041043900,922,221
20-Jan,소선여중건너,7061035200,"2,698","2,957"
20-Jan,소선여중앞,7061058000,161,683
20-Jan,솔렌스힐건너,7011002800,"2,288",654
20-Jan,솔렌스힐앞,7011002700,739,735
20-Jan,솔밭기세길건너,7111052700,0,24
20-Jan,솔밭기세길입구,7111052600,191,3
20-Jan,솔비식당입구,7111018200,21,4
20-Jan,솔비식당입구맞은편,7111018100,374,18
20-Jan,송원맨션건너,7061008800,"9,685","1,456"
20-Jan,송원맨션앞,7061008700,"3,359",726
20-Jan,송정1동,7011048100,0,10
20-Jan,송정동1,7011031800,13,26
20-Jan,송정동2,7011031700,11,1
20-Jan,송정동3,7011042100,2,12
20-Jan,송정동4,7011042200,30,8
20-Jan,송정마을1,7111047100,4,53
20-Jan,송정마을2,7111047200,139,0
20-Jan,송정삼거리1,7011032200,434,389
20-Jan,송정삼거리2,7011034300,130,"1,986"
20-Jan,송정삼거리3,7011019200,"2,003","1,111"
20-Jan,송정삼거리4,7011019300,"3,470",879
20-Jan,송해공원,7111017900,6,26
20-Jan,송현1동치안센터건너,7041027600,"5,828","1,609"
20-Jan,송현2동행정복지센터건너,7041016400,697,208
20-Jan,송현공원건너,7041028000,148,302
20-Jan,송현공원앞,7041028100,"1,009","1,593"
20-Jan,송현여중고교건너,7041016500,"1,241","1,070"
20-Jan,송현여중고교앞,7041016600,"2,062","2,744"
20-Jan,송현역(1번출구),7041027400,"7,285","1,635"
20-Jan,송현역(2번출구),7041027500,"12,021","2,558"
20-Jan,송현역(3번출구),7041027300,"11,644","11,641"
20-Jan,송현역(4번출구),7041027200,"5,307","2,900"
20-Jan,송현제림타운건너,7041027000,"3,674","7,322"
20-Jan,송현제림타운앞,7041027100,"3,021",863
20-Jan,송현초등학교건너,7041016700,"2,693",756
20-Jan,송현초등학교앞,7041038600,"7,299",358
20-Jan,송호지서편1,7011060700,9,0
20-Jan,송호지서편2,7011060800,0,19
20-Jan,수목원삼성래미안1차건너,7041033000,"18,540","44,763"
20-Jan,수목원삼성래미안1차앞,7041032900,"17,094","3,079"
20-Jan,수목원제일풍경채앞,7041062400,"15,509",99
20-Jan,수목원풍경그린아파트건너,7041061600,120,"1,128"
20-Jan,수목원풍경그린아파트앞,7041062500,"3,159",15
20-Jan,수목원호정포레스트아파트앞,7041061700,693,744
20-Jan,수성3가롯데캐슬건너,7061004100,"7,761","1,696"
20-Jan,수성3가롯데캐슬앞,7061004000,"10,000","6,207"
20-Jan,수성4가동행정복지센터앞,7061027700,334,295
20-Jan,수성경찰서건너,7061001200,"23,682","7,712"
20-Jan,수성경찰서앞,7061001100,"15,325","10,297"
20-Jan,수성고등학교건너,7061019800,"3,043",649
20-Jan,수성고등학교앞,7061019900,"1,475",572
20-Jan,수성교1,7061000400,"3,768","3,629"
20-Jan,수성교2,7061000200,"4,121","2,721"
20-Jan,수성구민운동장건너,7061040800,"3,353","1,803"
20-Jan,수성구민운동장앞,7061016400,"7,612","7,571"
20-Jan,수성구보건소건너,7061014400,"19,706","2,408"
20-Jan,수성구보건소앞,7061014300,"5,841","3,086"
20-Jan,수성구청건너,7061001000,"21,388","10,489"
20-Jan,수성구청앞,7061000900,"18,292","6,127"
20-Jan,수성네거리1,7061000600,"9,975","3,130"
20-Jan,수성네거리2,7061000500,"9,757","2,776"
20-Jan,수성대학교건너,7061022500,"23,407","5,553"
20-Jan,수성대학교앞,7061022400,"13,979","12,118"
20-Jan,수성도서관건너,7011005000,"9,134","2,187"
20-Jan,수성도서관앞,7011004900,"5,159","2,186"
20-Jan,수성도서관앞2,7061058500,678,444
20-Jan,수성동삼익맨션앞,7061015400,798,58
20-Jan,수성동일하이빌정문,7061011700,"3,985","1,971"
20-Jan,수성랜드1,7061009800,"3,065",229
20-Jan,수성랜드2,7061009900,875,"2,429"
20-Jan,수성랜드건너,7061010900,608,424
20-Jan,수성랜드앞,7061011000,489,921
20-Jan,수성롯데캐슬더퍼스트앞,7061004500,"18,461","5,527"
20-Jan,수성못건너,7061034800,972,809
20-Jan,수성못앞,7061010000,"1,160","1,001"
20-Jan,수성못오거리1,7061011300,"8,763","2,220"
20-Jan,수성못오거리2,7061011400,"7,878","1,104"
20-Jan,수성못오거리5,7061039700,258,278
20-Jan,수성못코오롱하늘채,7061008600,"4,115","2,587"
20-Jan,수성소방서1,7061018400,286,669
20-Jan,수성소방서2,7061018500,238,"1,640"
20-Jan,수성시니어클럽앞,7061006500,"4,477","1,040"
20-Jan,수성시장건너,7061005600,"3,107",656
20-Jan,수성시장네거리1,7061004300,"10,225","2,106"
20-Jan,수성시장네거리2,7061004200,"13,416","4,550"
20-Jan,수성시장앞,7061005500,"3,265","1,521"
20-Jan,수성아트피아건너,7061022200,"3,302","2,146"
20-Jan,수성아트피아앞,7061022300,"3,174","1,266"
20-Jan,수성알파시티1,7061059400,281,327
20-Jan,수성알파시티2,7061059500,408,344
20-Jan,수성요양병원,7061000100,655,75
20-Jan,수성월드메르디앙건너,7061057300,592,263
20-Jan,수성월드메르디앙앞,7061057400,52,121
20-Jan,수성초등학교,7061014900,"5,453","2,708"
20-Jan,수성태영데시앙건너,7061039100,"1,516",812
20-Jan,수성태영데시앙앞,7061038100,"4,151",465
20-Jan,수성하이츠,7061039200,821,476
20-Jan,수정맨션앞,7031013300,675,71
20-Jan,수창초등학교,7001005100,82,"1,627"
20-Jan,숙천2동마을회관건너,7011062700,23,2
20-Jan,숙천초교건너,7011062000,803,773
20-Jan,숙천초교앞,7011061600,9,154
20-Jan,숙천초교입구,7011057900,"12,814","1,443"
20-Jan,숙천초교입구건너,7011058200,358,173
20-Jan,스파밸리1,7111040300,206,422
20-Jan,스파밸리2,7111040200,"7,163",66
20-Jan,시립희망원,7111021500,"1,334",668
20-Jan,시민교회건너,7021030700,286,74
20-Jan,시민교회앞,7021030600,65,95
20-Jan,시지(종점),7061040500,"1,160",361
20-Jan,시지대성유니드건너,7061041600,949,46
20-Jan,시지대성유니드앞,7061041500,"1,551",203
20-Jan,시지보성아파트앞,7061026800,"19,748","8,752"
20-Jan,시지중학교,7061026600,"15,531","1,011"
20-Jan,시지천마타운앞,7061029000,"3,429","2,043"
20-Jan,시청별관건너1,7021015400,"8,141","2,742"
20-Jan,시청별관건너2,7021022700,"6,008","1,648"
20-Jan,시청별관앞(구.경북도청),7021015500,"6,300","4,252"
20-Jan,신기리1,7111025000,68,13
20-Jan,신기리2,7111025100,220,37
20-Jan,신기역(화성타운건너),7011028200,"5,659","1,672"
20-Jan,신기역(화성타운앞),7011028100,"9,157","1,030"
20-Jan,신당동행정복지센터건너,7041004200,"1,155","1,308"
20-Jan,신당동행정복지센터앞,7041004300,"6,527",328
20-Jan,신당리,7111017700,634,13
20-Jan,신당리2,7111071900,87,58
20-Jan,신덕마을입구,7011040100,211,73
20-Jan,신덕마을입구건너,7011055400,293,15
20-Jan,신덕마을입구앞,7011055200,525,39
20-Jan,신매광장건너,7061026200,"33,693","6,182"
20-Jan,신매광장앞,7061026100,"41,794","7,537"
20-Jan,신매시장,7061026300,"4,008","9,538"
20-Jan,신매역(3번출구),7061030100,175,762
20-Jan,신매역(4번출구),7061030200,"3,276",920
20-Jan,신매초등학교건너,7061026400,"8,380","2,107"
20-Jan,신매초등학교앞,7061026500,"6,282","2,023"
20-Jan,신매태성아파트,7061031100,60,859
20-Jan,신매태성아파트건너,7061031200,"5,547","1,910"
20-Jan,신무3교(상행),7011059100,1,2
20-Jan,신무3교(하행),7011059000,47,0
20-Jan,신무동1,7011048200,333,1
20-Jan,신무동2,7011047700,0,17
20-Jan,신생원건너,7011043800,24,382
20-Jan,신생원앞,7011043900,"1,686",45
20-Jan,신서그린빌아파트,7011063600,206,70
20-Jan,신서롯데캐슬레전드서편건너,7011052800,29,"1,768"
20-Jan,신서롯데캐슬레전드서편앞,7011052500,903,237
20-Jan,신서성당건너,7011044000,"1,491",708
20-Jan,신서성당앞,7011044100,7,406
20-Jan,신서화성파크드림아파트,7011063500,121,194
20-Jan,신성교,7021060100,162,"1,872"
20-Jan,신성에스앤티건너,7111061400,"2,394",462
20-Jan,신성에스앤티앞,7111061100,"1,434",372
20-Jan,신성중공업건너,7111059200,2,57
20-Jan,신성중공업앞,7111058400,279,0
20-Jan,신세계병원건너,7021020700,"13,988","12,373"
20-Jan,신세계병원앞,7021020800,"6,092","8,385"
20-Jan,신세계주유소건너,7061009100,"4,626",196
20-Jan,신세계주유소앞,7061009200,683,"1,514"
20-Jan,신세월입구,7111051200,6,0
20-Jan,신암건영캐스빌건너,7011020800,"2,714",592
20-Jan,신암건영캐스빌앞,7011020900,"1,213",95
20-Jan,신암공원,7021020100,"10,471","1,009"
20-Jan,신암보성아파트건너,7011008600,779,556
20-Jan,신암보성아파트앞,7011045000,592,"1,123"
20-Jan,신암초등학교건너,7011010500,"4,760","3,511"
20-Jan,신용보증기금앞,7011056500,"1,555","1,026"
20-Jan,신천3동행정복지센터건너,7011002600,"1,940",440
20-Jan,신천3동행정복지센터앞,7011035500,"2,327","5,249"
20-Jan,신천3치안센터건너,7011003100,"3,791","1,753"
20-Jan,신천3치안센터앞,7011003000,"4,985","2,890"
20-Jan,신천LH아파트건너,7011002100,"8,319","1,806"
20-Jan,신천LH아파트앞,7011002200,"8,518",944
20-Jan,신천교1,7001011200,"1,344",849
20-Jan,신천교2,7001011300,"1,841",359
20-Jan,신천시장건너,7061005100,"2,224",836
20-Jan,신천시장앞,7061005200,"3,426",732
20-Jan,신천역(2번출구),7011002300,"5,981","2,094"
20-Jan,신천역(3번출구),7011025800,"3,568",931
20-Jan,신천역(4번출구),7011003700,"5,660","1,286"
20-Jan,신천역(5번출구),7011003600,"7,183","1,558"
20-Jan,신천초등학교건너,7011003500,244,80
20-Jan,신천초등학교앞,7011003400,380,161
20-Jan,신평동1,7011047300,395,"1,209"
20-Jan,신평동2,7011047200,142,38
20-Jan,신평리네거리1,7031005000,"10,816","8,187"
20-Jan,신평리네거리2,7031005100,"16,522","6,129"
20-Jan,신평리주유소건너,7031008200,"1,357",359
20-Jan,신평리주유소앞,7031008100,797,390
20-Jan,신흥버스,7041054300,"14,224",768
20-Jan,실내체육관건너,7021022800,"3,382","1,317"
20-Jan,실내체육관앞,7021022900,"5,073","1,590"
20-Jan,심인고등학교건너,7111060600,"1,286",77
20-Jan,심인고등학교앞,7111060700,124,304
20-Jan,쌍계리,7111070200,438,"6,339"
20-Jan,쌍용머티리얼,7041043800,"1,975",157
20-Jan,아너스월성앞,7041019300,"5,673",721
20-Jan,아멕스,7041044900,346,71
20-Jan,아멕스건너,7041045000,611,28
20-Jan,아양교1,7011011800,"3,544","1,510"
20-Jan,아양교2,7011011900,"14,763","14,202"
20-Jan,아양교3,7011025900,"1,985","26,119"
20-Jan,아양교4,7011026000,"3,581","1,558"
20-Jan,아양교역(1번출구),7011011000,"49,064","38,705"
20-Jan,아양교역(2번출구),7011010900,"55,710","8,134"
20-Jan,아양아트센터건너,7011044900,"4,559",792
20-Jan,아양아트센터앞,7011013500,"1,977",370
20-Jan,아주철강건너,7111061900,58,43
20-Jan,아주철강앞,7111062000,46,25
20-Jan,안심고가교하부1,7011061300,49,243
20-Jan,안심교(경산방향),7061025300,67,45
20-Jan,안심교(반야월방향),7061025400,298,"7,140"
20-Jan,안심도서관1(서편),7011063300,738,95
20-Jan,안심도서관2(서편),7011063400,264,439
20-Jan,안심역(1번출구),7011051500,"3,662",391
20-Jan,안심역(4번출구),7011019400,"38,365","2,776"
20-Jan,안심역(5번출구),7011019500,"6,781","16,351"
20-Jan,안심역코오롱하늘채앞,7011063100,49,191
20-Jan,안심주공1단지건너,7011015000,"9,768","1,390"
20-Jan,안심주공1단지앞,7011028400,"3,433",583
20-Jan,안심주공2단지앞,7011028300,229,"1,480"
20-Jan,안심중학교건너,7011040000,"1,228","3,641"
20-Jan,안심중학교앞,7011044600,"1,776","1,007"
20-Jan,안심효성타운건너,7011018100,"9,668","3,319"
20-Jan,안심효성타운앞,7011039900,"21,919","1,621"
20-Jan,안지랑골입구,7051004900,257,305
20-Jan,안지랑골입구건너,7051004700,"3,563",87
20-Jan,안지랑네거리1,7051003600,"17,385","5,681"
20-Jan,안지랑네거리2,7051003700,"23,744","7,478"
20-Jan,앞산공원,7051014400,"8,318","2,829"
20-Jan,앞산공원관리사무소건너,7051013700,594,16
20-Jan,앞산공원관리사무소앞,7051013000,"1,656","1,532"
20-Jan,앞산궁도장건너,7041030100,620,93
20-Jan,앞산궁도장앞,7051001100,74,2
20-Jan,앞산별자리체험학습장1,7051002700,"3,203",109
20-Jan,앞산별자리체험학습장2,7051016100,86,541
20-Jan,앞산보성타운건너,7051009300,"1,053",196
20-Jan,앞산보성타운앞,7051015700,"2,110",9
20-Jan,앞산빨래터공원,7051001300,379,157
20-Jan,앞산자락카페마실건너,7051014500,45,197
20-Jan,앞산자락카페마실앞,7051004800,372,658
20-Jan,앞산청구제네스건너,7041027800,"5,688","2,773"
20-Jan,앞산청구제네스앞,7041027700,"10,244","1,589"
20-Jan,앞산태왕아너스건너,7051009400,18,264
20-Jan,앞산태왕아너스앞,7051013200,"3,056",16
20-Jan,앞산힐스테이트건너,7051015500,"1,930",843
20-Jan,앞산힐스테이트앞,7051015300,"1,121",431
20-Jan,약령시건너(동성로입구),7001003800,"140,483","19,984"
20-Jan,약령시앞,7001004100,"81,334","32,284"
20-Jan,약령시입구,7001013700,"21,057","2,400"
20-Jan,약사회관건너,7061015700,313,153
20-Jan,약사회관앞,7061015800,"1,343",133
20-Jan,양방마을건너,7011053700,5,13
20-Jan,양방마을앞,7011053800,61,1
20-Jan,양지마을건너,7021043300,130,398
20-Jan,양지마을앞,7021041600,"2,663",101
20-Jan,어린이회관건너1,7061016600,810,"3,151"
20-Jan,어린이회관건너2,7061016100,78,306
20-Jan,어린이회관앞,7061016200,"2,793","1,637"
20-Jan,에이스이노텍건너,7111061800,37,37
20-Jan,에이스이노텍앞,7111061700,12,50
20-Jan,에코테마파크대구숲남문건너,7111039900,330,101
20-Jan,에코테마파크대구숲남문앞,7111039800,21,632
20-Jan,에코테마파크대구숲앞,7111027700,301,551
20-Jan,엑스코건너,7021019800,"3,165","1,373"
20-Jan,엑스코앞,7021023300,"8,445",496
20-Jan,엘디스리젠트호텔건너,7001000900,"1,381","2,448"
20-Jan,엘디스리젠트호텔앞,7001001000,"3,359","5,061"
20-Jan,여성메디파크,7061003800,"1,290","1,290"
20-Jan,역전시장건너,7011002500,"4,078","2,231"
20-Jan,역전시장앞,7011002400,"5,226","1,306"
20-Jan,연경3,7021061600,93,125
20-Jan,연경4,7021061700,615,1
20-Jan,연경5,7021036400,118,8
20-Jan,연경뉴웰시티아파트건너,7011064300,110,25
20-Jan,연경뉴웰시티아파트앞,7011064400,35,244
20-Jan,연경동화아이위시앞,7021062500,2,113
20-Jan,연경천년나무1단지건너,7021062200,"2,776",40
20-Jan,연경천년나무1단지앞,7021062100,697,118
20-Jan,연광시니어타운건너,7181074800,12,1
20-Jan,연암네거리1,7021016200,"11,922","3,072"
20-Jan,연암네거리2,7021016300,"3,020",448
20-Jan,연암네거리3,7021029900,87,"1,864"
20-Jan,연젓마을건너,7111050300,1,7
20-Jan,연젓마을입구,7111050200,0,6
20-Jan,연호동,7061056900,2,0
20-Jan,연호동(종점),7061056800,10,3
20-Jan,연호동화훼단지1,7061024500,"2,120","3,541"
20-Jan,연호동화훼단지2,7061024600,"3,715",736
20-Jan,연호역(3번출구),7061056500,7,4
20-Jan,연호역(3번출구)건너,7061057000,7,17
20-Jan,연호지,7061055600,158,117
20-Jan,연호지건너,7061057700,211,"4,043"
20-Jan,연화리,7111026900,"1,111",221
20-Jan,연화리2,7111036700,2,35
20-Jan,열병합발전소건너,7031019400,10,0
20-Jan,열병합발전소앞,7031019500,0,7
20-Jan,영남고등학교건너,7041017700,"10,897","14,419"
20-Jan,영남고등학교앞,7041017600,"27,554","3,098"
20-Jan,영남네오빌건너,7021051100,"2,177","1,342"
20-Jan,영남네오빌비스타,7041047400,741,"1,135"
20-Jan,영남네오빌앞,7021051200,439,462
20-Jan,영남우방타운1차건너,7041006300,"2,359",212
20-Jan,영남우방타운1차앞,7041006200,"2,933",394
20-Jan,영남이공대학건너,7051007600,"8,217","2,674"
20-Jan,영남이공대학앞,7051007700,"15,578","1,548"
20-Jan,영남일보건너,7011006100,"2,784","1,388"
20-Jan,영남일보앞,7011006200,"9,416","2,522"
20-Jan,영대병원역,7051008400,"26,938","3,042"
20-Jan,영대병원역(3번출구),7051008200,"21,578","6,489"
20-Jan,영일무역건너,7041045400,271,22
20-Jan,영일무역앞,7041045300,97,61
20-Jan,영조아파트3단지앞,7011062900,"2,077",31
20-Jan,영조아파트건너,7011032800,7,30
20-Jan,영조아파트앞,7011032900,240,0
20-Jan,영진고등학교건너,7021020300,"21,711","3,175"
20-Jan,영진고등학교앞,7021020200,"32,648","12,392"
20-Jan,영진산업,7041041400,374,25
20-Jan,영진전문대학교정문건너,7021027300,"8,271","2,283"
20-Jan,영진전문대학교정문앞,7021027200,"14,328","4,475"
20-Jan,영진전문대학교후문건너,7021020500,"16,624","4,867"
20-Jan,영진전문대학교후문앞,7021020400,"20,366","10,684"
20-Jan,영풍열처리건너,7111072700,2,19
20-Jan,영풍열처리앞,7111072600,97,1
20-Jan,영화,7041045600,902,168
20-Jan,예현2리마을회관,7111039000,217,4
20-Jan,오2리(음지머구),7111035400,102,0
20-Jan,오뚜기물류센터,7021023200,171,4
20-Jan,오리(양지마을),7111026700,234,0
20-Jan,오성아파트,7061032600,269,"3,495"
20-Jan,오페라삼정그린코아APT,7021013000,"14,451","4,244"
20-Jan,오페라하우스건너,7021043800,"2,111",553
20-Jan,오페라하우스앞,7021043900,"2,794","1,009"
20-Jan,옥분리(구진터),7111046300,142,9
20-Jan,옥분리1,7111046600,18,38
20-Jan,옥분리마을회관앞,7111046700,201,2
20-Jan,옥산정미소,7111046800,372,3
20-Jan,옥연지,7111056800,1,16
20-Jan,옥연지건너,7111056900,42,1
20-Jan,옥포LH천년나무2단지앞,7111075200,14,248
20-Jan,옥포LH천년나무3단지앞,7111075300,"12,172",380
20-Jan,옥포간경리1,7111004700,"2,642","1,350"
20-Jan,옥포간경리2,7111004800,"7,495","1,349"
20-Jan,옥포농협,7111043800,249,138
20-Jan,옥포농협2,7111072100,69,110
20-Jan,옥포농협강림지소건너,7111005700,755,685
20-Jan,옥포농협강림지소앞,7111005800,"3,349",391
20-Jan,옥포농협건너,7111028100,"2,861",336
20-Jan,옥포농협앞,7111005000,"1,092",104
20-Jan,옥포무지개마을,7111032400,"2,945",42
20-Jan,옥포무지개마을앞,7111072000,275,84
20-Jan,옥포벚꽃길1,7111074900,6,5
20-Jan,옥포벚꽃길2,7111074800,24,35
20-Jan,옥포주유소앞,7111017800,229,120
20-Jan,옥포중앙교회건너,7111071800,721,9
20-Jan,옥포중앙교회앞,7111017600,51,84
20-Jan,옥포초등학교건너,7111035200,"2,112",613
20-Jan,옥포초등학교앞,7111028300,"5,769","3,985"
20-Jan,온누리교회,7021056900,398,33
20-Jan,올림픽기념관건너,7041015900,"8,721","4,279"
20-Jan,올림픽기념관앞,7041015800,"12,738","2,441"
20-Jan,와룡공원건너,7041043400,301,777
20-Jan,와룡공원앞,7041043300,399,165
20-Jan,와룡시장건너,7041043200,"1,475",281
20-Jan,와룡시장앞,7041004400,"15,934","8,634"
20-Jan,용계동1,7011035300,4,58
20-Jan,용계동2,7011034400,498,151
20-Jan,용계동3,7011048500,73,143
20-Jan,용계동4,7011048600,81,13
20-Jan,용계삼거리1,7011014600,"8,542","8,197"
20-Jan,용계삼거리2,7011040500,"1,611","2,170"
20-Jan,용계삼거리3,7011026100,777,716
20-Jan,용계삼거리4,7011040400,143,385
20-Jan,용계역(1번출구),7011015500,"7,551","2,088"
20-Jan,용계역(2번출구),7011015600,"8,566","1,007"
20-Jan,용금공단건너,7111067600,"6,632",407
20-Jan,용금공단앞,7111067500,843,17
20-Jan,용리앞,7111076400,0,1
20-Jan,용산1동행정복지센터건너,7041031100,"6,168","2,799"
20-Jan,용산1동행정복지센터앞,7041031200,"2,245","1,308"
20-Jan,용산2동행정복지센터건너,7041035800,"4,480","3,145"
20-Jan,용산2동행정복지센터앞,7041003300,"25,789","2,867"
20-Jan,용산네거리1,7041008000,"10,466","3,600"
20-Jan,용산네거리2,7041008100,"34,083","6,924"
20-Jan,용산역,7041055600,"2,554",146
20-Jan,용산역(1번출구),7041007900,224,208
20-Jan,용산역(2번출구),7041007800,"25,009","3,285"
20-Jan,용산역(6번출구),7041046400,14,320
20-Jan,용산종합큰시장건너,7041033100,"10,210",601
20-Jan,용산종합큰시장앞,7041033200,"4,153","1,540"
20-Jan,용수동1,7011047600,0,2
20-Jan,용수동2,7011048300,136,0
20-Jan,용연사,7111023100,218,275
20-Jan,용연사시설집단지구건너,7111053300,103,0
20-Jan,용연사시설집단지구앞,7111053200,9,8
20-Jan,용화사건너,7111055700,0,4
20-Jan,우록리(부곡장식당),7111028700,0,7
20-Jan,우록리(부곡장식당)건너,7111070600,146,3
20-Jan,우록리(선흥사입구),7111028600,0,3
20-Jan,우록리(자양마을)건너,7111070500,0,8
20-Jan,우록리(자양마을)앞,7111002900,245,0
20-Jan,우록리(종점),7111014200,"1,248",68
20-Jan,우미린아파트앞,7111074200,40,90
20-Jan,우방강촌마을건너,7011014200,"23,849",826
20-Jan,우방강촌마을앞,7011014100,"7,264","1,844"
20-Jan,우방금탑아파트(서편),7061035300,479,"3,145"
20-Jan,우방드림시티건너,7041008600,"2,830","2,832"
20-Jan,우방드림시티앞,7041051400,"5,928","1,493"
20-Jan,우방만촌하이츠앞,7061007800,"3,629","2,741"
20-Jan,우방송현하이츠,7041037000,489,193
20-Jan,우방송현하이츠건너,7041036900,274,33
20-Jan,우방신세계타운앞,7061005800,773,140
20-Jan,우방신천지타운건너,7061018200,"2,884",460
20-Jan,우방신천지타운앞,7061018300,"9,689","1,198"
20-Jan,우방아파트삼거리,7061035000,57,178
20-Jan,우방죽전타운건너,7041031300,"5,653","2,650"
20-Jan,우방죽전타운앞1,7041031400,"3,792",630
20-Jan,우방죽전타운앞2,7041053400,"1,958",513
20-Jan,우방청솔맨션건너,7061002200,"10,392","3,337"
20-Jan,우방청솔맨션앞,7061002300,"13,009","12,486"
20-Jan,욱수초등학교건너,7061036200,"7,475","2,932"
20-Jan,욱수초등학교앞,7061040300,"25,730",960
20-Jan,운암지공원1,7021036800,123,47
20-Jan,운암지공원2,7021052000,118,60
20-Jan,운암초등학교건너,7021037600,"8,857",841
20-Jan,운암초등학교앞,7021037500,"12,586",187
20-Jan,웃갈미마을건너,7011024100,128,9
20-Jan,웃갈미마을앞,7011024000,4,45
20-Jan,웃는얼굴아트센터1,7041056000,289,24
20-Jan,웃는얼굴아트센터2,7041056100,"1,376",109
20-Jan,원대네거리,7031013400,287,68
20-Jan,원대시장건너,7031014100,"12,116","3,373"
20-Jan,원대시장앞,7031014000,"7,985","5,955"
20-Jan,원대역1,7021010300,"11,605","15,960"
20-Jan,원대역2,7031006400,"16,993","2,567"
20-Jan,원대오거리북편1,7021010100,"1,174","2,741"
20-Jan,원대오거리북편2,7021010200,639,232
20-Jan,원불교앞,7011041900,668,717
20-Jan,월곡네거리,7041023500,157,542
20-Jan,월광수변공원,7041032000,"2,447",179
20-Jan,월드컵삼거리,7061024700,584,306
20-Jan,월드컵삼거리앞,7061024800,411,"1,509"
20-Jan,월배국민체육센터건너,7041061500,52,484
20-Jan,월배국민체육센터앞,7041062600,"2,593",141
20-Jan,월배농협대덕지점건너,7041023600,"1,113",492
20-Jan,월배시장건너,7041018500,"10,265","4,507"
20-Jan,월배시장앞,7041018600,"11,146","1,203"
20-Jan,월배쌍용예가건너,7041056900,"2,746",150
20-Jan,월배쌍용예가앞,7041056800,395,288
20-Jan,월배아이파크1차앞,7041058800,272,200
