년월,정류소명,정류소ID,승차,하차
May-20,문양리입구2,7111011300,2,47
May-20,문양역건너,7111042000,"1,358",888
May-20,문양역앞,7111042100,25,3
May-20,문주마을건너,7021052700,414,51
May-20,문주마을앞,7021052400,31,58
May-20,문화예술회관건너,7051006100,"7,879","3,369"
May-20,문화예술회관앞,7051006200,"7,168","2,905"
May-20,미8군후문건너,7051010200,267,374
May-20,미8군후문앞,7051010100,247,164
May-20,미곡동1,7011022600,185,404
May-20,미곡동2,7011022700,"1,464",39
May-20,미대동1,7011022200,"1,799",110
May-20,미대동2,7011022300,164,138
May-20,미래아트빌앞,7061030400,669,555
May-20,미리내맨션건너,7051012200,"10,213",429
May-20,미리내맨션앞,7051012100,"2,759","1,378"
May-20,민들레아파트후문건너,7021050800,6,258
May-20,민들레아파트후문앞,7021050700,"5,643",9
May-20,바른병원건너,7011033300,212,93
May-20,박곡리(시내방향),7111009300,109,1
May-20,박곡리(시외방향),7111009400,66,1
May-20,박곡리해랑포건너,7111009500,53,51
May-20,박곡리해랑포앞,7111009600,4,3
May-20,박석진교,7111023800,1,5
May-20,반고개(내당역4번출구),7031017000,"2,720","1,453"
May-20,반고개1,7031009200,"2,608","1,363"
May-20,반고개2,7041024800,"5,606","3,299"
May-20,반고개역(3번출구),7041060300,118,184
May-20,반송4교건너,7111049700,11,5
May-20,반송4교앞,7111049600,121,3
May-20,반송리,7111018000,295,1
May-20,반송리2,7111077700,128,21
May-20,반야월모란1차아파트,7011039800,"3,707","1,706"
May-20,반야월시장1,7011017700,"6,293","3,073"
May-20,반야월시장2,7011017800,"6,942","1,243"
May-20,반야월역(국철)건너,7011018000,"2,843","3,124"
May-20,반야월역(국철)앞,7011017900,"3,714","1,530"
May-20,반야월역(도시철도1번출구),7011018500,"2,528","3,888"
May-20,반야월역(도시철도2번출구),7011046400,"10,482",218
May-20,반야월역(도시철도3번출구),7011037900,"5,923","2,907"
May-20,반야월역(도시철도4번출구)1,7011018400,"2,170","1,855"
May-20,반야월역(도시철도4번출구)2,7011038200,"1,102",531
May-20,반야월저탄장건너,7011017500,"3,681","3,031"
May-20,반야월저탄장앞,7011017600,"5,382",954
May-20,반월당역(1번출구)1,7001001700,"20,415","5,530"
May-20,반월당역(1번출구)2,7001011800,"4,923","2,896"
May-20,반월당역(2번출구),7001001600,"49,177","21,846"
May-20,방공포병학교건너,7061024400,"1,977",311
May-20,방공포병학교앞,7061024300,"1,193",868
May-20,방짜유기박물관건너,7011024700,781,9
May-20,방짜유기박물관앞,7011024600,19,105
May-20,방천리1,7111009700,46,"1,742"
May-20,방천리2,7111034100,5,22
May-20,방천리공영차고지,7111069100,"6,225","1,240"
May-20,방천시장(김광석길)건너,7001007700,"9,749","3,357"
May-20,방천시장(김광석길)앞,7001007800,"9,115","1,491"
May-20,방촌1동,7011030600,728,0
May-20,방촌건널목,7011027500,39,604
May-20,방촌맨션앞,7011035600,"2,572","1,273"
May-20,방촌빌라,7011020600,102,644
May-20,방촌시장건너,7011016300,"21,408","2,274"
May-20,방촌시장앞,7011016400,"12,524","4,288"
May-20,방촌역(1번출구),7011016100,"9,481","4,353"
May-20,방촌역(2번출구),7011016200,"5,375",874
May-20,방촌치안센터건너,7011016000,864,"1,261"
May-20,방촌치안센터앞,7011015900,"3,097","1,170"
May-20,백사벌네거리1,7021016400,"1,358",17
May-20,백사벌네거리2,7021016500,"1,084",726
May-20,백안교1,7011023200,1,24
May-20,백안교2,7011023300,"1,066",77
May-20,백안삼거리1,7011022800,129,202
May-20,백안삼거리2,7011022900,"1,970",91
May-20,백자맨션건너,7011015700,"5,335","1,075"
May-20,백자맨션앞,7011015800,"3,053","1,797"
May-20,범물1동행정복지센터건너,7061021400,"3,935","1,417"
May-20,범물1동행정복지센터앞,7061021300,"19,459",990
May-20,범물2동행정복지센터건너,7061034300,"1,990",316
May-20,범물2동행정복지센터앞,7061034200,8,313
May-20,범물두성타운건너,7061021200,320,22
May-20,범물우방미진하이츠앞,7061034400,"3,037",147
May-20,범물청구타운건너,7061021000,"1,190","2,680"
May-20,범물청구타운앞,7061021100,"12,016","2,375"
May-20,범물하이츠 건너,7061018600,"2,948","1,685"
May-20,범물하이츠앞,7061018700,"5,532",107
May-20,범물한라주택건너,7061019000,"10,873",463
May-20,범물한라주택앞,7061019100,"1,373","4,223"
May-20,범어2동1,7061007400,273,"1,114"
May-20,범어2동2,7061007500,958,201
May-20,범어4동행정복지센터건너,7061001600,"16,113","4,916"
May-20,범어4동행정복지센터앞,7061001500,"7,395","4,702"
May-20,범어쌍용예가건너(호텔라온제나),7061000300,"4,787","4,540"
May-20,범어쌍용예가앞,7061003900,"5,640","1,478"
May-20,범어역(1번출구),7061000800,"12,820","1,927"
May-20,범어역(2번출구),7061000700,"6,294","2,510"
May-20,법원건너,7061004900,"11,302","9,226"
May-20,법원앞,7061005000,"19,341","3,942"
May-20,법원어린이집,7061003200,400,999
May-20,베네딕도수녀원,7021059600,"1,705",556
May-20,베네딕도수녀원건너,7021057500,"1,348",16
May-20,베어산업건너,7021044100,392,0
May-20,베어산업앞,7021044000,20,35
May-20,보람타운건너,7041007500,79,241
May-20,보람타운앞,7041007400,"4,189","1,474"
May-20,보병50사단건너,7021032400,"1,523",480
May-20,보병50사단앞,7021032300,"1,534",276
May-20,보성기계건너,7021030000,925,110
May-20,보성기계앞,7021030100,9,66
May-20,보성산호타운앞,7041022900,"1,336","1,165"
May-20,보성서한타운앞,7021044400,"1,996",269
May-20,보성은하타운앞,7041019400,"1,759",29
May-20,보성화성타운건너,7041004600,"13,932","1,864"
May-20,보성화성타운앞,7041004700,"5,035","5,734"
May-20,보훈병원건너,7041029700,182,64
May-20,보훈병원앞,7041029800,"1,669",17
May-20,복음간호학원,7011007000,285,744
May-20,복현네거리,7021020000,"2,839","6,646"
May-20,복현대백맨션건너,7021026600,"18,070","1,593"
May-20,복현대백맨션앞,7021026500,"3,186","2,906"
May-20,복현서한2차아파트,7021027400,"2,065","2,331"
May-20,복현성모약국앞,7021051700,"1,583",681
May-20,복현오거리1,7021020600,"29,112","4,390"
May-20,복현오거리2,7021026200,"6,910","3,016"
May-20,복현오거리3,7021026700,109,187
May-20,복현우방아파트,7021027500,"5,965","1,121"
May-20,복현우체국건너,7021026100,"23,074","3,404"
May-20,복현우체국앞,7021026000,"5,634","4,043"
May-20,복현장미맨션앞,7021026900,"3,087","1,638"
May-20,복현푸르지오아파트앞,7021060800,"2,611",804
May-20,복현현대맨션건너,7021029400,"1,590",168
May-20,복현현대맨션앞,7021029300,881,317
May-20,본리119안전센터1,7041009700,"21,722","4,422"
May-20,본리119안전센터2,7041009600,"4,577","2,801"
May-20,본리1리,7111029400,171,4
May-20,본리1리동회관건너,7111037500,378,205
May-20,본리1리동회관앞,7111037300,18,78
May-20,본리2,7111005100,740,321
May-20,본리근린공원건너,7111053500,5,0
May-20,본리근린공원앞,7111053600,0,1
May-20,본리네거리,7041014400,"1,829",439
May-20,본리네거리2,7041009100,"6,401",993
May-20,본리네거리3,7041056200,"1,419","1,673"
May-20,본리도서관앞,7041047800,426,"1,299"
May-20,본리롯데캐슬,7041048100,"1,851",141
May-20,본리아카시아맨션,7041009300,"3,115","1,372"
May-20,본리지구건너,7111021300,"1,685",586
May-20,본리지구앞,7111021400,"4,655",816
May-20,본리초교네거리1,7041030600,958,518
May-20,본리초교네거리2,7041030700,"2,745",518
May-20,본리초등학교건너,7041011400,"6,372","1,290"
May-20,본리초등학교앞,7041011300,"4,626","2,008"
May-20,본말(종점),7111026400,293,0
May-20,봉덕1동행정복지센터건너,7051008900,"5,533","3,933"
May-20,봉덕1동행정복지센터앞,7051009000,"19,012","12,839"
May-20,봉덕2동새마을금고건너,7051011200,201,505
May-20,봉덕2동새마을금고앞,7051011300,161,161
May-20,봉덕교회건너,7051011100,"9,857","2,093"
May-20,봉덕교회앞,7051011000,"3,588",988
May-20,봉덕시장건너1,7051014700,"2,797","1,636"
May-20,봉덕시장건너2,7051011600,415,284
May-20,봉덕시장건너3,7051010900,"9,431",654
May-20,봉덕시장앞1,7051011700,"11,388","1,128"
May-20,봉덕시장앞2,7051010800,"4,136","1,423"
May-20,봉명네거리1,7051016800,168,215
May-20,봉명네거리2,7051016900,"2,621",126
May-20,봉명네거리3,7051017000,598,176
May-20,봉무공원건너,7011041600,757,389
May-20,봉무공원앞,7011052900,"7,869","2,361"
May-20,봉무불로파출소,7011048900,"3,213","1,424"
May-20,봉무청구새들마을건너,7011001000,"7,992","1,404"
May-20,봉무청구새들마을앞,7011000900,"1,533",652
May-20,봉무초등학교건너,7011057000,"2,065",916
May-20,봉무초등학교앞,7011056900,"7,738",11
May-20,봉산가구골목(동편),7001008300,"2,246","2,141"
May-20,봉산가구골목(서편),7001008400,661,294
May-20,봉산문화거리건너,7001001500,"11,959","5,207"
May-20,봉산문화거리앞,7001001300,"7,122","2,259"
May-20,봉산육거리,7001008500,"2,120",178
May-20,봉촌1리1,7111020500,240,0
May-20,봉촌1리2,7111043500,1,20
May-20,봉촌1리3,7111043600,217,0
May-20,봉촌2리,7111029000,143,0
May-20,봉촌낙동길입구,7111052200,240,0
May-20,봉촌낙동길입구건너,7111052300,12,44
May-20,봉촌리,7111020600,187,1
May-20,부곡리,7111019800,9,14
May-20,부곡리건너,7111019900,102,5
May-20,부남교앞,7011049300,389,1
May-20,부동,7011029800,520,83
May-20,부동(종점),7011030000,241,45
May-20,부동농협,7011030400,411,1
May-20,부동삼거리,7011029900,3,12
May-20,부영3단지,7021037800,"1,675","1,493"
May-20,부영5단지,7021050100,937,143
May-20,부영7단지건너,7021037000,403,62
May-20,부영7단지앞,7021036900,161,34
May-20,부인사건너,7011045800,3,4
May-20,부인사앞,7011045900,25,0
May-20,북구 동호동(종점)1,7021062000,904,298
May-20,북구 동호동(종점)2,7021061900,450,74
May-20,북구구민운동장건너,7021039600,"5,754","1,357"
May-20,북구구민운동장앞,7021039500,"2,362","1,510"
May-20,북구보건소건너,7021014600,"2,573","1,094"
May-20,북구보건소앞,7021014500,"6,784",244
May-20,북구선거관리위원회건너,7021023500,"4,607","1,332"
May-20,북구선거관리위원회앞,7021023600,"5,965","2,806"
May-20,북구어울아트센터앞,7021050000,13,122
May-20,북구청건너,7021013400,"8,825","3,131"
May-20,북구청네거리1,7031013100,"1,020","1,731"
May-20,북구청네거리2,7021013500,"1,644",389
May-20,북구청앞,7021013300,"6,573","3,634"
May-20,북구청역(3번출구),7021012000,"9,647","3,268"
May-20,북구청역(4번출구),7021012100,"12,388","1,695"
May-20,북대구세무서건너,7021011700,"5,069",737
May-20,북대구세무서앞,7021011800,"2,909","1,115"
May-20,북대구초등학교건너,7021047500,"1,751",65
May-20,북대구초등학교앞,7021047700,585,228
May-20,북동초등학교건너,7111007400,"1,018","1,128"
May-20,북동초등학교앞,7111007300,"2,843",69
May-20,북리1,7111012900,"5,672","1,450"
May-20,북리2,7111013000,"12,046",357
May-20,북부경찰서건너,7021011900,"1,273","3,961"
May-20,북부상수도사업소,7021016700,70,865
May-20,북부정류장,7031016000,"35,792","8,070"
May-20,북부정류장건너,7031005800,"20,660","5,605"
May-20,북비산네거리1,7031012700,"5,216","3,830"
May-20,북비산네거리2,7031012800,"5,848","1,433"
May-20,북중학교앞,7021026800,"2,639","1,225"
May-20,북침산치안센터건너,7021014100,"3,639","1,308"
May-20,북침산치안센터앞,7021014200,"3,358","3,079"
May-20,불교한방병원건너1,7061010300,313,193
May-20,불교한방병원건너2,7061020000,"1,528",429
May-20,불교한방병원앞1,7061035700,"1,206",155
May-20,불교한방병원앞2,7061042200,"2,822",546
May-20,불로동고분군건너,7011000400,"9,838","3,378"
May-20,불로동고분군앞,7011000300,"3,799","2,911"
May-20,불로삼거리,7011013200,"1,276","8,187"
May-20,불로우방아파트건너,7011013300,"5,229","1,809"
May-20,불로우방아파트앞,7011013400,"6,674","2,970"
May-20,불로전통시장건너,7011000200,"27,476","2,672"
May-20,불로전통시장앞,7011000100,"11,068","3,898"
May-20,불로화훼단지건너,7011029000,34,279
May-20,불로화훼단지앞,7011041300,340,"1,092"
May-20,비산5동행정복지센터,7031018700,8,2
May-20,비산6동행정복지센터건너,7031010300,397,715
May-20,비산6동행정복지센터앞,7031010200,293,96
May-20,비산7동우체국건너,7031006200,"2,651","2,952"
May-20,비산7동우체국앞1,7031006100,"7,208","2,515"
May-20,비산7동우체국앞2,7031006000,"2,313","1,506"
May-20,비산웰빙하와이건너,7031020900,"2,236",129
May-20,비산웰빙하와이앞,7031021000,"1,467",110
May-20,비산지하도1,7031011200,"5,780","3,351"
May-20,비산지하도2,7031013900,"15,170","3,577"
May-20,비산초등학교건너,7031012500,"5,889","1,149"
May-20,비산초등학교앞,7031012600,"9,139","1,508"
May-20,비산초등학교정문,7031021300,318,463
May-20,비슬산휴양림주차장,7111040400,148,18
May-20,비슬초등학교건너,7111071100,621,15
May-20,비슬초등학교앞,7111071200,16,87
May-20,비원지구대건너,7031013500,926,102
May-20,비원지구대앞,7031013600,124,158
May-20,비철금속협업단지앞,7041001600,"4,082",172
May-20,사복동입구교차로,7011025500,"3,253","1,212"
May-20,사복동입구교차로건너,7011025400,"1,039","1,763"
May-20,사수초등학교건너,7021057300,270,915
May-20,사수초등학교앞,7021057400,"11,262",94
May-20,사월동(종점),7061038000,648,15
May-20,사월보성2차건너,7061029900,36,57
May-20,사월보성2차앞,7061029800,"1,158",125
May-20,사월역(2번출구),7061040400,"12,063","1,911"
May-20,사월역(4번출구),7061027100,"12,353","6,090"
May-20,사창마을앞,7111056300,11,0
May-20,산격119안전센터(엑스코),7021047800,45,136
May-20,산격4동행정복지센터건너,7021022100,696,189
May-20,산격4동행정복지센터앞,7021022000,"4,623",544
May-20,산격거평타운건너,7021033100,"1,370","2,097"
May-20,산격거평타운앞,7021033200,"1,891","2,236"
May-20,산격대우아파트앞,7021020900,"39,162","5,171"
May-20,산격종합시장앞,7021021000,"35,337","9,267"
May-20,산격주공아파트건너,7021016000,"3,469","4,078"
May-20,산격주공아파트앞,7021016100,"17,124","2,387"
May-20,산격중학교건너,7021021200,"4,810","8,720"
May-20,산격중학교앞,7021021100,"6,959","1,233"
May-20,산격청구맨션앞,7021022600,"3,447","2,888"
May-20,산격초등학교건너,7021021800,"8,034",657
May-20,산격초등학교앞,7021021900,"6,164","1,203"
May-20,산림조합중앙회건너,7011007800,"1,651","1,955"
May-20,산림조합중앙회앞,7011007900,"1,384",525
May-20,산업용재관,7021032900,"2,651","1,635"
May-20,삼덕교회,7001009400,"4,536","5,018"
May-20,삼덕동1,7061032200,2,427
May-20,삼덕동2,7061032300,258,46
May-20,삼덕성당앞,7001009500,"7,433",875
May-20,삼리1리1,7111012500,154,68
May-20,삼리1리2,7111044000,456,39
May-20,삼리리1(논공),7111006200,10,10
May-20,삼리리2(논공),7111006300,145,144
May-20,삼보,7041043700,871,161
May-20,삼산리(범동교),7111002800,147,6
May-20,삼산리(범동교)건너,7111076800,18,11
May-20,삼산리(삼산교회건너),7111002700,298,2
May-20,삼산리(삼산교회앞),7111002600,"1,966",121
May-20,삼산리입구건너,7111047300,343,0
May-20,삼산리입구앞,7111002400,7,127
May-20,삼산지,7111026500,127,0
May-20,삼산지건너,7111026600,0,2
May-20,삼성공원아파트건너,7051015000,128,129
May-20,삼성래미안2차건너,7041034100,"2,504","1,646"
May-20,삼성래미안2차앞,7041033300,"1,672","1,181"
May-20,삼성명가타운,7041037900,"1,961","1,133"
May-20,삼성명가타운건너,7041037800,"1,107",454
May-20,삼성물류센터앞,7041054200,28,"1,463"
May-20,삼성한국형아파트건너,7041038100,542,2
May-20,삼성한국형아파트앞,7041038000,42,431
May-20,삼우섬유앞,7041054100,183,28
May-20,삼육구가든건너,7011035000,3,29
May-20,삼육구가든앞,7011034900,58,0
May-20,삼익THK건너,7041045700,22,37
May-20,삼익THK앞,7041045800,178,28
May-20,삼익뉴타운건너,7031006800,"4,020","1,637"
May-20,삼익뉴타운앞,7031006700,"8,215","1,910"
May-20,삼정빌딩앞,7001005000,860,345
May-20,삼호아파트건너,7041057800,615,232
May-20,삼호아파트앞,7041048300,"1,512",984
May-20,삼환맨션,7061027900,322,38
May-20,상공회의소건너,7011006300,"4,692","1,200"
May-20,상공회의소앞,7011006400,"5,088",938
May-20,상당마을,7111063100,79,2
May-20,상동가압장건너,7061008500,"1,049",130
May-20,상동교1,7061030600,124,113
May-20,상동교2,7061008300,"1,102",390
May-20,상동네거리,7061011200,"2,532","1,206"
May-20,상동마을(둔산길),7011038700,740,3
May-20,상동시장앞,7061011800,"1,112",417
May-20,상동우체국앞,7061011600,"13,990","1,865"
May-20,상동천주교회건너,7061030300,87,188
May-20,상동천주교회앞,7061011500,928,"1,532"
May-20,상록아파트,7011033000,"10,798",352
May-20,상리공단,7111006600,565,130
May-20,상리공단건너,7111006700,"1,322",582
May-20,상리동입구,7031019100,"1,794",260
May-20,상리동입구1,7031016100,2,96
May-20,상리동입구2,7031016200,"1,938",151
May-20,상리동종점,7031016300,3,93
May-20,상리동종점2,7031018600,218,4
May-20,상리동종점3,7031019700,"2,241",50
May-20,상리마을건너,7011044500,1,30
May-20,상리마을앞,7011044400,39,2
May-20,상서고등학교건너,7041048700,692,121
May-20,상서고등학교앞,7041048800,288,185
May-20,상수도사업본부,7001002500,"3,845","1,352"
May-20,상수도사업본부건너,7001002400,"3,824","4,528"
May-20,상수도사업본부시설관리소건너,7021021400,"5,880",928
May-20,상수도사업본부시설관리소앞,7021021500,"1,012","1,095"
May-20,상수도중남부사업소건너,7051009900,675,833
May-20,상수도중남부사업소앞,7051010000,268,144
May-20,상원리(마을회관),7111013800,775,1
May-20,상원리(전평못식당),7111022400,119,0
May-20,상인2동행정복지센터건너,7041057400,"4,504",239
May-20,상인동서타운앞,7041022800,"11,324","1,859"
May-20,상인동화아이위시아파트건너,7041023400,"9,285",661
May-20,상인동화아이위시아파트앞,7041023300,"1,207","1,307"
May-20,상인비둘기1단지아파트건너,7041029400,"2,430",531
May-20,상인비둘기1단지아파트앞,7041029500,"8,407",389
May-20,상인비둘기2단지아파트앞,7041029900,"8,623","1,216"
May-20,상인삼미타운건너,7041022300,"1,334","8,182"
May-20,상인삼미타운앞,7041022400,"3,914",559
May-20,상인역e-편한세상앞,7041055200,"4,047","14,035"
May-20,상인역모아엘가파크뷰아파트앞,7041023000,154,348
May-20,상인우방아파트,7041031700,"6,654","22,063"
May-20,상인은행아파트건너,7041029600,"5,179",863
May-20,상인은행아파트앞,7041038300,"5,297","1,563"
May-20,상인자이앞,7041019200,"3,410","1,431"
May-20,상인장미아파트앞,7041030000,"6,968","1,246"
May-20,상인제림아파트건너,7041029300,"1,412",279
May-20,상인제림아파트앞,7041029200,"1,113","1,347"
May-20,상인청구타운건너,7041023800,"2,167",220
May-20,상인청구타운앞,7041023900,"1,044",262
May-20,상인초등학교앞,7041022700,696,"2,229"
May-20,상인한서타운앞,7041023700,"1,711",314
May-20,상인현대맨션건너,7041022500,"48,977","3,340"
May-20,상인현대맨션앞,7041053500,"13,620","15,658"
May-20,상인화성파크드림건너,7041016800,216,202
May-20,상인화성파크드림앞,7041016900,432,81
May-20,상중이동행정복지센터건너,7031000900,"2,643","1,020"
May-20,상중이동행정복지센터앞,7031001000,"6,349","1,568"
May-20,상화네거리,7041057500,223,"1,577"
May-20,새각단건너,7041061800,119,135
May-20,새각단앞,7041062300,"3,439",38
May-20,새길시장건너,7031009300,"6,348","2,385"
May-20,새길시장앞,7031015200,"20,966","3,454"
May-20,새동네아파트건너,7021023900,365,123
May-20,새동네아파트앞,7021024000,530,"1,513"
May-20,새론중학교건너,7011056300,308,357
May-20,새론중학교남편1,7011063700,134,51
May-20,새론중학교남편2,7011063800,11,13
May-20,새론중학교앞,7011056200,637,45
May-20,새론초등학교건너,7011052200,"3,228",406
May-20,새론초등학교앞,7011052700,480,370
May-20,새마을건너,7111050600,9,58
May-20,새마을입구,7111050500,56,1
May-20,새방지하도1,7031014700,"1,279",170
May-20,새방지하도2,7031014800,"1,130",63
May-20,새범어아파트건너,7061007200,903,280
May-20,새범어아파트앞,7061007300,"1,581",153
May-20,새본리중학교앞,7041047700,"1,660",174
May-20,새터건너,7111076000,2,4
May-20,새터앞,7111075900,13,35
May-20,샛터마을입구,7111047400,17,14
May-20,샤니삼거리1,7111023000,97,0
May-20,샤니삼거리2,7111022900,3,12
May-20,서구문화회관건너,7031001500,"1,317",488
May-20,서구문화회관앞,7031001600,"2,037",760
May-20,서구시장건너,7031005500,"10,302","5,097"
May-20,서구시장앞,7031005400,"7,541","3,243"
May-20,서구제일사회복지관건너,7021013600,874,"2,767"
May-20,서구제일사회복지관앞,7031013200,"2,505",428
May-20,서구청건너,7031008000,"31,470","3,913"
May-20,서구청소년수련관건너,7031001700,921,305
May-20,서구청앞,7031007900,"23,798","5,587"
May-20,서남시장건너,7041002300,"16,774","11,268"
May-20,서남시장앞1,7041002200,"12,298","2,708"
May-20,서남시장앞2,7041037300,"8,089","1,652"
May-20,서당마을건너,7011024500,360,51
May-20,서당마을앞,7011024400,7,114
May-20,서대구고속버스터미널,7031019800,257,"2,174"
May-20,서대구공단네거리1,7031002600,658,46
May-20,서대구공단네거리2,7031002700,"1,134",753
May-20,서대구공단네거리3,7031003300,"2,886",384
May-20,서대구공단네거리4,7031003000,"4,902","1,697"
May-20,서대구세무서,7041011000,"6,065","15,458"
May-20,서대구시장건너,7041025000,"3,360","2,323"
May-20,서대구시장앞,7041024900,"3,922","3,017"
May-20,서대구중학교앞,7031012200,"5,141","3,679"
May-20,서대구초등학교입구,7031005900,"10,578","3,926"
May-20,서도초등학교건너,7031010900,"2,151","1,185"
May-20,서도초등학교서편1,7031019300,"4,309",642
May-20,서도초등학교서편2,7031019200,"3,372",799
May-20,서도초등학교앞,7031010800,"3,314",579
May-20,서문시장,7001005400,"27,712","3,613"
May-20,서문시장5지구앞,7001005700,"1,203",262
May-20,서변동영남네오빌건너,7021034200,"3,759",637
May-20,서변동영남네오빌앞,7021034100,"2,660",99
May-20,서부고등학교건너,7031007600,"1,650",312
May-20,서부고등학교앞,7031007500,"2,036",114
May-20,서부소방서,7031019000,0,33
May-20,서부시장건너,7031009900,"21,608","6,139"
May-20,서부시장앞,7031009800,"14,996","4,549"
May-20,서부정류장(관문시장건너),7051000800,"49,009","7,567"
May-20,서부정류장(관문시장건너)2,7041059300,"3,477","1,275"
May-20,서부정류장(관문시장앞),7051000900,"21,045","6,451"
May-20,서부정류장1,7041026700,"50,806","7,306"
May-20,서부정류장역1(1번출구),7041026800,"14,778","17,335"
May-20,서부정류장역2(1번출구),7041026600,"3,563",938
May-20,서부정류장역북편1,7041057600,801,670
May-20,서부정류장역북편2,7041057700,"1,483",276
May-20,서영기공건너,7111058700,296,24
May-20,서영기공앞,7111058600,0,30
May-20,서재금봉타운,7111011500,"2,912","1,216"
May-20,서재금봉타운건너,7111011600,"15,998",578
May-20,서재동화아이위시3차건너,7111076200,"2,636",970
May-20,서재동화아이위시3차앞,7111076100,671,"1,109"
May-20,서재동화아이위시건너,7111073600,"11,363","1,022"
May-20,서재동화아이위시앞,7111073700,"1,523",961
May-20,서재들,7111045000,107,148
May-20,서재들건너,7111053700,62,183
May-20,서재문화체육센터건너,7111017200,859,445
May-20,서재문화체육센터앞,7111017100,"1,941",496
May-20,서재보성타운건너,7111010700,"8,005",134
May-20,서재보성타운앞,7111010800,586,185
May-20,서평초등학교,7031002100,"2,192",511
May-20,서평초등학교건너,7031002000,"1,416",514
May-20,서한이다음1차앞,7011052600,"1,816",155
May-20,서한이다음2차건너,7011055900,101,330
May-20,서한이다음2차앞,7011055800,"2,225",301
May-20,서한이다음4차건너,7011061900,766,80
May-20,서한이다음4차앞,7011061700,29,62
May-20,선녀곡건너(옥포),7111005300,204,101
May-20,선녀곡앞(옥포),7111005200,71,624
May-20,설티고개(달성공단방면),7111052000,6,10
May-20,설티고개(옥포방면),7111052100,38,1
May-20,설화리(시내방향),7111004500,"2,303","13,723"
May-20,설화리(시외방향),7111004600,845,816
May-20,설화리(종점)1,7111077900,487,23
May-20,설화리(종점)2,7111078000,25,8
May-20,설화명곡역(4번출구),7111014300,20,23
May-20,설화명곡역(8번출구),7111073300,"5,616","3,674"
May-20,섬뜸마을,7011031100,354,0
May-20,섬유회관건너1,7001005900,"20,249","10,727"
May-20,섬유회관건너2,7001006000,"5,075","2,833"
May-20,섬유회관앞,7001005800,"41,008","11,671"
May-20,성곡중학교건너,7041030800,427,352
May-20,성곡중학교앞,7041030900,"1,024",48
May-20,성광고등학교건너,7021018800,"3,159","2,061"
May-20,성광고등학교앞,7021018700,40,967
May-20,성남초등학교건너,7041025200,604,"2,222"
May-20,성남초등학교앞,7041025100,"2,644",263
May-20,성내3동행정복지센터입구,7001004900,"1,375","1,651"
May-20,성당두산위브앞,7041010200,"14,639","1,331"
May-20,성당래미안·e-편한세상앞,7041011200,"6,123","2,500"
May-20,성당시장건너,7051006800,"18,363","4,318"
May-20,성당시장앞1,7051015600,"1,928",223
May-20,성당시장앞2,7051006700,"23,145","2,699"
May-20,성당초교앞,7041057900,266,341
May-20,성당코오롱하늘채,7041011100,"3,956","1,330"
May-20,성당코오롱하늘채2,7041010300,"9,269","3,782"
May-20,성당포스코더샵건너,7041010100,"2,233","1,442"
May-20,성당포스코더샵앞,7041010000,"6,928",807
May-20,성동건너,7061025600,234,156
May-20,성동마을건너,7061041300,81,89
May-20,성동마을앞,7061041200,241,5
May-20,성동앞,7061025500,75,58
May-20,성동초등학교건너,7061017300,"5,286","1,444"
May-20,성동초등학교앞,7061034500,"8,901","1,118"
May-20,성동탱자나무마을건너,7061041100,11,24
May-20,성동탱자나무마을앞,7061041400,109,106
May-20,성림첨단산업건너,7041056300,211,9
May-20,성림첨단산업앞,7041056400,146,11
May-20,성명119안전센터건너1,7051001700,"1,454","1,342"
May-20,성명119안전센터건너2,7051016700,426,70
May-20,성명119안전센터앞,7051001800,"1,335",389
May-20,성명여자중학교,7001012000,140,181
May-20,성모여성병원건너,7041018000,"17,731","2,896"
May-20,성모여성병원앞,7041018100,"17,374","7,858"
May-20,성바울로성당건너,7051017600,128,56
May-20,성바울로성당앞,7051017500,208,189
May-20,성보교통,7021045600,"3,017",133
May-20,성북교1,7021015200,"8,381","1,340"
May-20,성북교2,7021015300,"4,402","2,435"
May-20,성북시장건너,7021015600,"1,655",767
May-20,성북시장앞,7021015700,"5,953","1,897"
May-20,성산3동,7111040500,4,41
May-20,성산리1,7111003900,33,85
May-20,성산리2,7111004000,407,12
May-20,성산중학교앞,7041052000,"2,195",246
May-20,성산초등학교앞,7041051900,714,153
May-20,성서119안전센터건너,7041013300,316,"2,504"
May-20,성서119안전센터앞,7041013200,"14,297",330
May-20,성서2차서한타운1,7041003900,"5,615",384
May-20,성서2차서한타운2,7041005300,193,547
May-20,성서4차산업단지앞1,7041053000,41,6
May-20,성서4차산업단지앞2,7041058700,"2,416",978
May-20,성서공단물류센터,7041041600,213,2
May-20,성서국민체육센터앞,7041060500,702,259
May-20,성서농협본리동지점건너,7041009200,"7,580","2,496"
May-20,성서동서서한타운건너,7041004000,"1,895",437
May-20,성서동서서한타운앞,7041004100,"3,047",258
May-20,성서보성타운2차건너1,7041003500,"4,139",554
May-20,성서보성타운2차건너2,7041052600,952,162
May-20,성서보성타운2차앞,7041003400,"3,978",973
May-20,성서산업단지역(1번출구),7041006800,"4,024","2,062"
May-20,성서산업단지역(2번출구),7041006700,"7,274","1,506"
May-20,성서우방2차아파트,7041035900,"1,517",436
May-20,성서우방타운건너,7041004800,"10,420","2,486"
May-20,성서우방타운앞,7041004900,"8,678","2,786"
May-20,성서우체국건너,7041005000,"1,483",580
May-20,성서우체국앞,7041005100,507,"1,334"
